  -0.49999999E+001   0.50767057E-002
  -0.49699999E+001   0.67188647E-002
  -0.49399999E+001   0.92850092E-002
  -0.49099999E+001   0.13617393E-001
  -0.48799999E+001   0.21786612E-001
  -0.48499999E+001   0.40076431E-001
  -0.48199999E+001   0.95713077E-001
  -0.47899999E+001   0.44988853E+000
  -0.47599999E+001   0.70187048E+003
  -0.47299999E+001   0.27502623E+003
  -0.46999999E+001   0.20062449E+003
  -0.46699999E+001   0.16411317E+003
  -0.46399999E+001   0.14239263E+003
  -0.46099999E+001   0.12795498E+003
  -0.45799999E+001   0.11741314E+003
  -0.45499999E+001   0.10912006E+003
  -0.45199999E+001   0.10227370E+003
  -0.44899999E+001   0.96480222E+002
  -0.44599999E+001   0.91528033E+002
  -0.44299999E+001   0.87276820E+002
  -0.43999999E+001   0.83610342E+002
  -0.43699999E+001   0.80422137E+002
  -0.43399999E+001   0.77615597E+002
  -0.43099999E+001   0.75108090E+002
  -0.42799999E+001   0.72834186E+002
  -0.42499999E+001   0.70746288E+002
  -0.42199999E+001   0.68812755E+002
  -0.41899999E+001   0.67014368E+002
  -0.41599999E+001   0.65340156E+002
  -0.41299999E+001   0.63783467E+002
  -0.40999999E+001   0.62338846E+002
  -0.40699999E+001   0.60999999E+002
  -0.40399999E+001   0.59758851E+002
  -0.40099999E+001   0.58605529E+002
  -0.39799999E+001   0.57528985E+002
  -0.39499999E+001   0.56517959E+002
  -0.39199999E+001   0.55561995E+002
  -0.38899999E+001   0.54652273E+002
  -0.38599999E+001   0.53782123E+002
  -0.38299999E+001   0.52947156E+002
  -0.37999999E+001   0.52145035E+002
  -0.37699999E+001   0.51374970E+002
  -0.37399999E+001   0.50637078E+002
  -0.37099999E+001   0.49931728E+002
  -0.36799999E+001   0.49259009E+002
  -0.36499999E+001   0.48618377E+002
  -0.36199999E+001   0.48008537E+002
  -0.35899999E+001   0.47427466E+002
  -0.35599999E+001   0.46872649E+002
  -0.35299999E+001   0.46341312E+002
  -0.34999999E+001   0.45830697E+002
  -0.34699999E+001   0.45338286E+002
  -0.34399999E+001   0.44861960E+002
  -0.34099999E+001   0.44400078E+002
  -0.33799999E+001   0.43951484E+002
  -0.33499999E+001   0.43515463E+002
  -0.33199999E+001   0.43091654E+002
  -0.32899999E+001   0.42679942E+002
  -0.32599999E+001   0.42280353E+002
  -0.32299999E+001   0.41892957E+002
  -0.31999999E+001   0.41517785E+002
  -0.31699999E+001   0.41154774E+002
  -0.31399999E+001   0.40803732E+002
  -0.31099999E+001   0.40464329E+002
  -0.30799999E+001   0.40136103E+002
  -0.30499999E+001   0.39818484E+002
  -0.30199999E+001   0.39510819E+002
  -0.29899999E+001   0.39212417E+002
  -0.29599999E+001   0.38922576E+002
  -0.29299999E+001   0.38640621E+002
  -0.28999999E+001   0.38365931E+002
  -0.28699999E+001   0.38097960E+002
  -0.28399999E+001   0.37836248E+002
  -0.28099999E+001   0.37580428E+002
  -0.27799999E+001   0.37330224E+002
  -0.27499999E+001   0.37085442E+002
  -0.27199999E+001   0.36845961E+002
  -0.26899999E+001   0.36611713E+002
  -0.26599999E+001   0.36382673E+002
  -0.26299999E+001   0.36158834E+002
  -0.25999999E+001   0.35940200E+002
  -0.25699999E+001   0.35726765E+002
  -0.25399999E+001   0.35518506E+002
  -0.25099999E+001   0.35315374E+002
  -0.24799999E+001   0.35117287E+002
  -0.24499999E+001   0.34924133E+002
  -0.24199999E+001   0.34735767E+002
  -0.23899999E+001   0.34552015E+002
  -0.23599999E+001   0.34372682E+002
  -0.23299999E+001   0.34197557E+002
  -0.22999999E+001   0.34026418E+002
